Attaching 5 probes...
event,ns,tid,note
put,130075585720,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130075592230,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130075627160,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130075631350,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130077527800,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130077532290,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130077566440,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130077570320,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130077581140,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130077585020,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130092202550,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130092213240,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130093737450,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130093742490,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130093747540,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130093749300,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130093810920,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130093816790,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130093821330,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130093823830,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130094816150,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130094821750,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130094833490,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130094837940,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130094842260,38138,vcpu=0 cpu=286 ap1r0=100000 ap1r1=0
load,130094843910,38138,vcpu=0 cpu=286 ap1r0=100000 (shadow already dirty)
put,130103122580,38139,vcpu=1 cpu=220 ap1r0=100000 ap1r1=0
load,130103192720,38139,vcpu=1 cpu=220 ap1r0=100000 (shadow already dirty)
put,130103199940,38139,vcpu=1 cpu=220 ap1r0=100000 ap1r1=0
load,131764413450,38243,vcpu=0 cpu=204 ap1r0=700000000 (shadow already dirty)
load,131764438850,38244,vcpu=1 cpu=203 ap1r0=ffffffff00000000 (shadow already dirty)
put,131766275660,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131766281750,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131766376300,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131766380440,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131768733260,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131768737880,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131768773300,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131768777410,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131771113860,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131771117890,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131771152750,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131771156580,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131771167660,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131771171450,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131777670850,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131777679840,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131778738320,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131778743190,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131778774920,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131778779400,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131778789270,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131778793500,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131778797880,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131778799680,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131779608340,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131779613480,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131779647930,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131779651910,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131779662460,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131779666420,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131781069630,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131781076800,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131781088230,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131781092580,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131781097420,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131781099300,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131782280880,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131782285350,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131782319720,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131782323700,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131783353520,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131783357360,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131783390870,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131783394710,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131783404860,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131783408660,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131785412960,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131785418040,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131785454410,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131785458410,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131786930030,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131786933920,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131786968650,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131786972510,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131786983440,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131786987300,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131813782160,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131813788680,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131813826120,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131813830420,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131813841540,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131813845420,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131818978210,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131818984100,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131819020570,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131819024750,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131819035650,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131819039800,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131829412720,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131829418370,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131829453740,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131829457920,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131830870270,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131830874270,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131830907710,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131830911540,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131830921770,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131830925620,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131832037020,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131832041180,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131832075650,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131832079610,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131832089940,38243,vcpu=0 cpu=204 ap1r0=100000 ap1r1=0
load,131832093950,38243,vcpu=0 cpu=204 ap1r0=100000 (shadow already dirty)
put,131839938710,38244,vcpu=1 cpu=202 ap1r0=100000 ap1r1=0
load,131840025300,38244,vcpu=1 cpu=202 ap1r0=100000 (shadow already dirty)
put,131840032110,38244,vcpu=1 cpu=202 ap1r0=100000 ap1r1=0
load,133537172840,38398,vcpu=0 cpu=62 ap1r0=700000000 (shadow already dirty)
load,133537173370,38399,vcpu=1 cpu=63 ap1r0=4100000000 (shadow already dirty)
put,133539333780,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133539344320,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133539438180,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133539445680,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133542171150,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133542179660,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133542221060,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133542228300,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133544697210,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133544704960,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133544741540,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133544748640,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133544759780,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133544766700,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133553415800,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133553423520,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133553455930,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133553462230,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133554565990,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133554572560,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133554604830,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133554611110,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133554620900,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133554624080,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133555366060,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133555375320,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133555411500,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133555418790,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133555429370,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133555436880,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133556977210,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133556984620,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133557017020,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133557023220,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133557033090,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133557039310,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133559070290,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133559078380,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133559120120,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133559127170,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133560305370,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133560313150,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133560351660,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133560359190,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133560371230,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133560378920,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133562720600,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133562729760,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133562773550,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133562780960,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133564428780,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133564436410,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133564475030,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133564482780,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133564494720,38398,vcpu=0 cpu=62 ap1r0=100000 ap1r1=0
load,133564502490,38398,vcpu=0 cpu=62 ap1r0=100000 (shadow already dirty)
put,133595373220,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133595382370,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133595416100,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133595418150,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133597146520,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133597152840,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133597185440,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133597191970,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133597202920,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133597208890,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133604584760,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133604591540,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133604623900,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133604629800,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133605972550,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133605979150,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133606012360,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133606018410,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133606028890,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133606035130,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133607349520,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133607356670,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133607388150,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133607394650,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133607404270,38398,vcpu=0 cpu=56 ap1r0=100000 ap1r1=0
load,133607410450,38398,vcpu=0 cpu=56 ap1r0=100000 (shadow already dirty)
put,133616583580,38399,vcpu=1 cpu=63 ap1r0=100000 ap1r1=0
load,133616646980,38399,vcpu=1 cpu=63 ap1r0=100000 (shadow already dirty)
put,133616655560,38399,vcpu=1 cpu=63 ap1r0=100000 ap1r1=0
load,227755618340,40322,vcpu=0 cpu=370 ap1r0=700000000 (shadow already dirty)
load,227755645160,40323,vcpu=1 cpu=318 ap1r0=ffffffff00000000 (shadow already dirty)
put,227757731670,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227757739190,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227757830670,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227757835580,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227759934410,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227759938470,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227759970560,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227759974560,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227762167220,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227762171590,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227762204040,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227762208100,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227762218520,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227762222500,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227769224320,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227769230590,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227769263310,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227769267320,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227770255700,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227770259510,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227770290070,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227770293800,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227770303170,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227770306860,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227771057020,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227771063000,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227771097940,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227771102320,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227771114570,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227771118830,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227772542300,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227772547370,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227772578550,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227772582490,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227772592000,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227772595940,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227774254110,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227774259190,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227774290780,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227774294780,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227775233030,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227775236830,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227775267280,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227775271240,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227775280550,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227775284500,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227777312220,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227777317670,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227777351510,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227777355560,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227778700550,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227778704330,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227778737110,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227778741150,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227778751110,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227778755050,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227810229290,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227810236100,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227810270520,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227810274610,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227811985760,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227811990010,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227812030230,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227812034090,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227812044760,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227812048520,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227825710290,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227825721050,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227826978050,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227826983040,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227827015830,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227827020420,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227827032100,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227827036290,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227827041710,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227827043480,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227827972210,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227827978050,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227827989930,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227827994220,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227827998470,40322,vcpu=0 cpu=370 ap1r0=100000 ap1r1=0
load,227828000040,40322,vcpu=0 cpu=370 ap1r0=100000 (shadow already dirty)
put,227835308310,40323,vcpu=1 cpu=304 ap1r0=100000 ap1r1=0
load,227835376160,40323,vcpu=1 cpu=304 ap1r0=100000 (shadow already dirty)
put,227835383730,40323,vcpu=1 cpu=304 ap1r0=100000 ap1r1=0
load,229452450830,40430,vcpu=0 cpu=210 ap1r0=700000000 (shadow already dirty)
load,229452465850,40431,vcpu=1 cpu=265 ap1r0=ffffffff00000000 (shadow already dirty)
put,229454545470,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229454550880,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229454642890,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229454647410,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229456752550,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229456755580,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229456787410,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229456790180,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229458864050,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229458866950,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229458898460,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229458901210,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229458910720,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229458913410,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229466451180,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229466455490,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229466486640,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229466489450,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229467452630,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229467455380,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229467484840,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229467488060,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229467497090,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229467499180,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229468251140,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229468256290,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229468293010,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229468296590,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229468309180,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229468312590,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229470284720,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229470292160,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229471275860,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229471279480,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229471313810,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229471317160,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
put,229471328950,40430,vcpu=0 cpu=210 ap1r0=100000 ap1r1=0
load,229471332230,40430,vcpu=0 cpu=210 ap1r0=100000 (shadow already dirty)
